INPUT;FOUND_BY;DTXSID;PREFERRED_NAME;VERIFICACION ;SMILES;MOLECULAR_FORMULA;AVERAGE_MASS;iupac_name;iupac_name_SMILES;ValidaciÃ³n IUPAC;verificaciÃ³n manual;PREFERRED NAME;CASRN;MOLECULAR FORMULA;MONOISOTOPIC MASS;ToxCast Active;ToxCast Total;% ToxCast Active;HIT CALL;ATS;Clasificacion_ATS
Thiotepa;PUBCHEM;DTXSID0021339;Thiotepa;;C1CN1P(=S)(N2CC2)N3CC3;;;;;;;Thiotepa;52-24-4;C6H12N3PS;189.048956;32;636;5;Inactive;0.052631579;Inactivo
Thiotepa;PUBCHEM;DTXSID0021339;Thiotepa;;C1CN1P(=S)(N2CC2)N3CC3;;;;;;;Thiotepa;52-24-4;C6H12N3PS;189.048956;32;636;5;Inactive;0.052631579;Inactivo
Thiotepa;PUBCHEM;DTXSID0021339;Thiotepa;;C1CN1P(=S)(N2CC2)N3CC3;;;;;;;Thiotepa;52-24-4;C6H12N3PS;189.048956;32;636;5;Inactive;0.052631579;Inactivo
Thiotepa;PUBCHEM;DTXSID0021339;Thiotepa;;C1CN1P(=S)(N2CC2)N3CC3;;;;;;;Thiotepa;52-24-4;C6H12N3PS;189.048956;32;636;5;Inactive;0.052631579;Inactivo
Thiotepa;PUBCHEM;DTXSID0021339;Thiotepa;;C1CN1P(=S)(N2CC2)N3CC3;;;;;;;Thiotepa;52-24-4;C6H12N3PS;189.048956;32;636;5;Inactive;0.052631579;Inactivo
Thiotepa;PUBCHEM;DTXSID0021339;Thiotepa;;C1CN1P(=S)(N2CC2)N3CC3;;;;;;;Thiotepa;52-24-4;C6H12N3PS;189.048956;32;636;5;Inactive;0.052631579;Inactivo
Thiotepa;PUBCHEM;DTXSID0021339;Thiotepa;;C1CN1P(=S)(N2CC2)N3CC3;;;;;;;Thiotepa;52-24-4;C6H12N3PS;189.048956;32;636;5;Inactive;0.052631579;Inactivo
Thiotepa;PUBCHEM;DTXSID0021339;Thiotepa;;C1CN1P(=S)(N2CC2)N3CC3;;;;;;;Thiotepa;52-24-4;C6H12N3PS;189.048956;32;636;5;Inactive;0.052631579;Inactivo
Thiotepa;PUBCHEM;DTXSID0021339;Thiotepa;;C1CN1P(=S)(N2CC2)N3CC3;;;;;;;Thiotepa;52-24-4;C6H12N3PS;189.048956;32;636;5;Inactive;0.052631579;Inactivo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Active;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Active;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Active;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Active;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Active;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Active;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
Folpet;PUBCHEM;DTXSID0021385;Folpet;;C1=CC=C2C(=C1)C(=O)N(C2=O)SC(Cl)(Cl)Cl;;;;;;;Folpet;133-07-3;C9H4Cl3NO2S;294.902833;210;1035;20;Inactive;0.315789474;Activo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Trichlorfon;PUBCHEM;DTXSID0021389;Trichlorfon;;COP(=O)(C(C(Cl)(Cl)Cl)O)OC;;;;;;;Trichlorfon;52-68-6;C4H8Cl3O4P;255.922579;129;1034;12;Inactive;0.0;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Active;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Tris(2-ethylhexyl) phosphate;PUBCHEM;DTXSID0021414;Tris(2-ethylhexyl) phosphate;;CCCCC(CC)COP(=O)(OCC(CC)CCCC)OCC(CC)CCCC;;;;;;;Tris(2-ethylhexyl) phosphate;78-42-2;C24H51O4P;434.352497;83;929;9;Inactive;0.052631579;Inactivo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Ziram;PUBCHEM;DTXSID0021464;Ziram;;CN(C)C(=S)[S-].CN(C)C(=S)[S-].[Zn+2];;;;;;;Ziram;137-30-4;C6H12N2S4Zn;303.917475;408;937;44;Active;1.0;Activo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
Heptanal;PUBCHEM;DTXSID0021597;Heptanal;;CCCCCCC=O;;;;;;;Heptanal;111-71-7;C7H14O;114.104465;18;648;3;Inactive;0.0;Inactivo
4-Isopropylbenzyl alcohol;PUBCHEM;DTXSID0021626;4-Isopropylbenzyl alcohol;;CC(C)C1=CC=C(C=C1)CO;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
4-Isopropylbenzyl alcohol;PUBCHEM;DTXSID0021626;4-Isopropylbenzyl alcohol;;CC(C)C1=CC=C(C=C1)CO;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
4-Isopropylbenzyl alcohol;PUBCHEM;DTXSID0021626;4-Isopropylbenzyl alcohol;;CC(C)C1=CC=C(C=C1)CO;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
4-Isopropylbenzyl alcohol;PUBCHEM;DTXSID0021626;4-Isopropylbenzyl alcohol;;CC(C)C1=CC=C(C=C1)CO;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
4-Isopropylbenzyl alcohol;PUBCHEM;DTXSID0021626;4-Isopropylbenzyl alcohol;;CC(C)C1=CC=C(C=C1)CO;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
4-Isopropylbenzyl alcohol;PUBCHEM;DTXSID0021626;4-Isopropylbenzyl alcohol;;CC(C)C1=CC=C(C=C1)CO;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
4-Isopropylbenzyl alcohol;PUBCHEM;DTXSID0021626;4-Isopropylbenzyl alcohol;;CC(C)C1=CC=C(C=C1)CO;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
4-Isopropylbenzyl alcohol;PUBCHEM;DTXSID0021626;4-Isopropylbenzyl alcohol;;CC(C)C1=CC=C(C=C1)CO;;;;;;;4-Isopropylbenzyl alcohol;536-60-7;C10H14O;150.104465;14;623;2;Inactive;0.0;Inactivo
