INPUT;FOUND_BY;DTXSID;PREFERRED_NAME;VERIFICACION ;SMILES;MOLECULAR_FORMULA;AVERAGE_MASS;iupac_name;iupac_name_SMILES;Validación IUPAC;verificación manual
6-Phenyl-1,3,5-triazine-2,4-diamine;Approved Name;DTXSID1020142;6-Phenyl-1,3,5-triazine-2,4-diamine;0;NC1=NC(=NC(N)=N1)C1=CC=CC=C1;C9H9N5;187.206;6-phenyl-1,3,5-triazine-2,4-diamine;6-phenyl-1,3,5-triazine-2,4-diamine;0;NO
6-Propyl-2-thiouracil;Approved Name;DTXSID5021209;6-Propyl-2-thiouracil;0;CCCC1=CC(=O)NC(=S)N1;C7H10N2OS;170.23;6-propyl-2-sulfanylidene-1H-pyrimidin-4-one;6-propyl-2-sulfanylidene-1H-pyrimidin-4-one;0;NO
6-tert-Butyl-2,4-xylenol;Approved Name;DTXSID6041551;6-tert-Butyl-2,4-xylenol;0;CC1=CC(C)=C(O)C(=C1)C(C)(C)C;C12H18O;178.275;2-tert-butyl-4,6-dimethylphenol;2-tert-butyl-4,6-dimethylphenol;0;NO
6-Thioguanine;Approved Name;DTXSID6023652;6-Thioguanine;0;NC1=NC2=C(NC=N2)C(=S)N1;C5H5N5S;167.19;2-amino-3,7-dihydropurine-6-thione;2-amino-3,7-dihydropurine-6-thione;0;NO
7,12-Dimethylbenz(a)anthracene;Approved Name;DTXSID1020510;7,12-Dimethylbenz(a)anthracene;0;CC1=C2C=CC=CC2=C(C)C2=C3C=CC=CC3=CC=C12;C20H16;256.348;7,12-dimethylbenzo[a]anthracene;7,12-dimethylbenzo[a]anthracene;0;NO
7,4'-Dihydroxyisoflavone;Approved Name;DTXSID9022310;7,4'-Dihydroxyisoflavone;0;OC1=CC=C(C=C1)C1=COC2=C(C=CC(O)=C2)C1=O;C15H10O4;254.241;7-hydroxy-3-(4-hydroxyphenyl)chromen-4-one;7-hydroxy-3-(4-hydroxyphenyl)chromen-4-one;0;NO
7:3 Fluorotelomer alcohol;Approved Name;DTXSID50382621;7:3 Fluorotelomer alcohol;0;OCCCC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C10H7F15O;428.141;4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-pentadecafluorodecan-1-ol;4,4,5,5,6,6,7,7,8,8,9,9,10,10,10-pentadecafluorodecan-1-ol;0;NO
7a-Ethyldihydro-1H,3H,5H-oxazolo(3,4-c)oxazole;Approved Name;DTXSID3029289;7a-Ethyldihydro-1H,3H,5H-oxazolo(3,4-c)oxazole;0;CCC12COCN1COC2;C7H13NO2;143.186;7a-ethyl-1,3,5,7-tetrahydro-[1,3]oxazolo[3,4-c][1,3]oxazole;7a-ethyl-1,3,5,7-tetrahydro-[1,3]oxazolo[3,4-c][1,3]oxazole;0;NO
7-Diethylamino-4-methylcoumarin;Approved Name;DTXSID9025035;7-Diethylamino-4-methylcoumarin;0;CCN(CC)C1=CC=C2C(C)=CC(=O)OC2=C1;C14H17NO2;231.295;7-(diethylamino)-4-methylchromen-2-one;7-(diethylamino)-4-methylchromen-2-one;0;NO
8H-Perfluorooctanoic acid;Approved Name;DTXSID70565479;8H-Perfluorooctanoic acid;0;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F;C8H2F14O2;396.08;2,2,3,3,4,4,5,5,6,6,7,7,8,8-tetradecafluorooctanoic acid;2,2,3,3,4,4,5,5,6,6,7,7,8,8-tetradecafluorooctanoic acid;0;NO
8-Hydroxyquinoline;Approved Name;DTXSID5020730;8-Hydroxyquinoline;0;OC1=CC=CC2=CC=CN=C12;C9H7NO;145.161;quinolin-8-ol;quinolin-8-ol;0;NO
9-Chloro-perfluorononanoic acid;Approved Name;DTXSID30382104;9-Chloro-perfluorononanoic acid;0;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)Cl;C9HClF16O2;480.53;9-chloro-2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-hexadecafluorononanoic acid;9-chloro-2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-hexadecafluorononanoic acid;0;NO
9H-Perfluorononanoic acid;Approved Name;DTXSID50226894;9H-Perfluorononanoic acid;0;OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)F;C9H2F16O2;446.087;2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-hexadecafluorononanoic acid;2,2,3,3,4,4,5,5,6,6,7,7,8,8,9,9-hexadecafluorononanoic acid;0;NO
9-Phenanthrol;Approved Name;DTXSID9047592;9-Phenanthrol;0;OC1=CC2=C(C=CC=C2)C2=CC=CC=C12;C14H10O;194.233;phenanthren-9-ol;phenanthren-9-ol;0;NO
Acenaphthene;Approved Name;DTXSID3021774;Acenaphthene;0;C1CC2=C3C1=CC=CC3=CC=C2;C12H10;154.212;1,2-dihydroacenaphthylene;1,2-dihydroacenaphthylene;0;NO
Acenaphthylene;Approved Name;DTXSID3023845;Acenaphthylene;0;C1=CC2=C3C1=CC=CC3=CC=C2;C12H8;152.196;acenaphthylene;acenaphthylene;0;NO
Acephate;Approved Name;DTXSID8023846;Acephate;0;COP(=O)(NC(C)=O)SC;C4H10NO3PS;183.16;N-[methoxy(methylsulfanyl)phosphoryl]acetamide;N-[methoxy(methylsulfanyl)phosphoryl]acetamide;0;NO
Acetamide;Approved Name;DTXSID7020005;Acetamide;0;CC(N)=O;C2H5NO;59.068;acetamide;acetamide;0;NO
Acetaminophen;Approved Name;DTXSID2020006;Acetaminophen;0;CC(=O)NC1=CC=C(O)C=C1;C8H9NO2;151.165;N-(4-hydroxyphenyl)acetamide;N-(4-hydroxyphenyl)acetamide;0;NO
Acetic acid;Approved Name;DTXSID5024394;Acetic acid;0;CC(O)=O;C2H4O2;60.052;acetic acid;acetic acid;0;NO
Acetochlor;Approved Name;DTXSID8023848;Acetochlor;0;CCOCN(C(=O)CCl)C1=C(CC)C=CC=C1C;C14H20ClNO2;269.77;2-chloro-N-(ethoxymethyl)-N-(2-ethyl-6-methylphenyl)acetamide;2-chloro-N-(ethoxymethyl)-N-(2-ethyl-6-methylphenyl)acetamide;0;NO
Acetophenone;Approved Name;DTXSID6021828;Acetophenone;0;CC(=O)C1=CC=CC=C1;C8H8O;120.151;1-phenylethanone;1-phenylethanone;0;NO
Acetyl tributyl citrate;Approved Name;DTXSID2026446;Acetyl tributyl citrate;0;CCCCOC(=O)CC(CC(=O)OCCCC)(OC(C)=O)C(=O)OCCCC;C20H34O8;402.484;tributyl 2-acetyloxypropane-1,2,3-tricarboxylate;tributyl 2-acetyloxypropane-1,2,3-tricarboxylate;0;NO
Acibenzolar-S-methyl;Approved Name;DTXSID1032519;Acibenzolar-S-methyl;0;CSC(=O)C1=CC=CC2=C1SN=N2;C8H6N2OS2;210.27;S-methyl 1,2,3-benzothiadiazole-7-carbothioate;S-methyl 1,2,3-benzothiadiazole-7-carbothioate;0;NO
Acrylamide;Approved Name;DTXSID5020027;Acrylamide;0;NC(=O)C=C;C3H5NO;71.079;prop-2-enamide;prop-2-enamide;0;NO
Alachlor;Approved Name;DTXSID1022265;Alachlor;0;CCC1=CC=CC(CC)=C1N(COC)C(=O)CCl;C14H20ClNO2;269.77;2-chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)acetamide;2-chloro-N-(2,6-diethylphenyl)-N-(methoxymethyl)acetamide;0;NO
Aldicarb;Approved Name;DTXSID0039223;Aldicarb;0;CNC(=O)ON=CC(C)(C)SC;C7H14N2O2S;190.26;[(E)-(2-methyl-2-methylsulfanylpropylidene)amino] N-methylcarbamate;[(2-methyl-2-methylsulfanylpropylidene)amino] N-methylcarbamate;1;N/A
Aldicarb oxime;Approved Name;DTXSID9024431;Aldicarb oxime;0;CSC(C)(C)C=NO;C5H11NOS;133.21;(NE)-N-(2-methyl-2-methylsulfanylpropylidene)hydroxylamine;N-(2-methyl-2-methylsulfanylpropylidene)hydroxylamine;1;N/A
Aldrin;Approved Name;DTXSID8020040;Aldrin;0;[H][C@]12C[C@]([H])(C=C1)[C@]1([H])[C@@]2([H])[C@]2(Cl)C(Cl)=C(Cl)[C@@]1(Cl)C2(Cl)Cl;C12H8Cl6;364.9;(1S,2S,3S,6R,7R,8R)-1,8,9,10,11,11-hexachlorotetracyclo[6.2.1.13,6.02,7]dodeca-4,9-diene;(1S,2S,3S,6R,7R,8R)-1,8,9,10,11,11-hexachlorotetracyclo[6.2.1.13,6.02,7]dodeca-4,9-diene;0;NO
Allethrin;Approved Name;DTXSID8035180;Allethrin;0;CC(C)=CC1C(C(=O)OC2CC(=O)C(CC=C)=C2C)C1(C)C;C19H26O3;302.414;(2-methyl-4-oxo-3-prop-2-enylcyclopent-2-en-1-yl) 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate;(2-methyl-4-oxo-3-prop-2-enylcyclopent-2-en-1-yl) 2,2-dimethyl-3-(2-methylprop-1-enyl)cyclopropane-1-carboxylate;0;NO
Allura Red C.I.16035;Approved Name;DTXSID4024436;Allura Red C.I.16035;0;[Na+].[Na+].COC1=C(C=C(C)C(=C1)S([O-])(=O)=O)N=NC1=C2C=CC(=CC2=CC=C1O)S([O-])(=O)=O;C18H14N2Na2O8S2;496.42;"disodium;6-hydroxy-5-[(2-methoxy-5-methyl-4-sulfonatophenyl)diazenyl]naphthalene-2-sulfonate";"disodium;6-hydroxy-5-[(2-methoxy-5-methyl-4-sulfonatophenyl)diazenyl]naphthalene-2-sulfonate";0;NO
Allyl 3-chloro-2-hydroxypropyl ether;Approved Name;DTXSID1041261;Allyl 3-chloro-2-hydroxypropyl ether;0;OC(CCl)COCC=C;C6H11ClO2;150.6;1-chloro-3-prop-2-enoxypropan-2-ol;1-chloro-3-prop-2-enoxypropan-2-ol;0;NO
alpha-Amyl cinnamaldehyde;Approved Name;DTXSID8029157;alpha-Amyl cinnamaldehyde;0;CCCCCC(C=O)=CC1=CC=CC=C1;C14H18O;202.297;(2Z)-2-benzylideneheptanal;2-benzylideneheptanal;1;N/A
alpha-Cyclodextrin;Approved Name;DTXSID7030698;alpha-Cyclodextrin;0;OC[C@H]1O[C@@H]2O[C@@H]3[C@@H](CO)O[C@H](O[C@@H]4[C@@H](CO)O[C@H](O[C@@H]5[C@@H](CO)O[C@H](O[C@@H]6[C@@H](CO)O[C@H](O[C@@H]7[C@@H](CO)O[C@H](O[C@H]1[C@H](O)[C@H]2O)[C@H](O)[C@H]7O)[C@H](O)[C@H]6O)[C@H](O)[C@H]5O)[C@H](O)[C@H]4O)[C@H](O)[C@H]3O;C36H60O30;972.846;(1S,3R,5R,6S,8R,10R,11S,13R,15R,16S,18R,20R,21S,23R,25R,26S,28R,30R,31R,32R,33R,34R,35R,36R,37R,38R,39R,40R,41R,42R)-5,10,15,20,25,30-hexakis(hydroxymethyl)-2,4,7,9,12,14,17,19,22,24,27,29-dodecaoxaheptacyclo[26.2.2.23,6.28,11.213,16.218,21.223,26]dotetracontane-31,32,33,34,35,36,37,38,39,40,41,42-dodecol;(1S,3R,5R,6S,8R,10R,11S,13R,15R,16S,18R,20R,21S,23R,25R,26S,28R,30R,31R,32R,33R,34R,35R,36R,37R,38R,39R,40R,41R,42R)-5,10,15,20,25,30-hexakis(hydroxymethyl)-2,4,7,9,12,14,17,19,22,24,27,29-dodecaoxaheptacyclo[26.2.2.23,6.28,11.213,16.218,21.223,26]dotetracontane-31,32,33,34,35,36,37,38,39,40,41,42-dodecol;0;NO
alpha-Isomethylionone;Approved Name;DTXSID7027047;alpha-Isomethylionone;0;CC(=O)C(C)=CC1C(C)=CCCC1(C)C;C14H22O;206.329;(E)-3-methyl-4-(2,6,6-trimethylcyclohex-2-en-1-yl)but-3-en-2-one;3-methyl-4-(2,6,6-trimethylcyclohex-2-en-1-yl)but-3-en-2-one;1;N/A
alpha-Terpinene;Approved Name;DTXSID9041237;alpha-Terpinene;0;CC(C)C1=CC=C(C)CC1;C10H16;136.238;1-methyl-4-propan-2-ylcyclohexa-1,3-diene;1-methyl-4-propan-2-ylcyclohexa-1,3-diene;0;NO
alpha-Terpinyl acetate;Approved Name;DTXSID2026496;alpha-Terpinyl acetate;0;CC(=O)OC(C)(C)C1CCC(C)=CC1;C12H20O2;196.29;2-(4-methylcyclohex-3-en-1-yl)propan-2-yl acetate;2-(4-methylcyclohex-3-en-1-yl)propan-2-yl acetate;0;NO
Ametryn;Approved Name;DTXSID1023869;Ametryn;0;CCNC1=NC(SC)=NC(NC(C)C)=N1;C9H17N5S;227.33;4-N-ethyl-6-methylsulfanyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine;4-N-ethyl-6-methylsulfanyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine;0;NO
Aminopterin;Approved Name;DTXSID3022588;Aminopterin;0;NC1=NC2=C(N=C(CNC3=CC=C(C=C3)C(=O)N[C@@H](CCC(O)=O)C(O)=O)C=N2)C(N)=N1;C19H20N8O5;440.42;(2S)-2-[[4-[(2,4-diaminopteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid;(2S)-2-[[4-[(2,4-diaminopteridin-6-yl)methylamino]benzoyl]amino]pentanedioic acid;0;NO
Amiodarone hydrochloride;Approved Name;DTXSID7037185;Amiodarone hydrochloride;0;Cl.CCCCC1=C(C(=O)C2=CC(I)=C(OCCN(CC)CC)C(I)=C2)C2=C(O1)C=CC=C2;C25H30ClI2NO3;681.78;"(2-butyl-1-benzofuran-3-yl)-[4-[2-(diethylamino)ethoxy]-3,5-diiodophenyl]methanone;hydrochloride";"(2-butyl-1-benzofuran-3-yl)-[4-[2-(diethylamino)ethoxy]-3,5-diiodophenyl]methanone;hydrochloride";0;NO
Amitraz;Approved Name;DTXSID5023871;Amitraz;0;CN(C=NC1=C(C)C=C(C)C=C1)C=NC1=C(C)C=C(C)C=C1;C19H23N3;293.414;N'-(2,4-dimethylphenyl)-N-[(2,4-dimethylphenyl)iminomethyl]-N-methylmethanimidamide;N'-(2,4-dimethylphenyl)-N-[(2,4-dimethylphenyl)iminomethyl]-N-methylmethanimidamide;0;NO
Ammonium carbamate;Approved Name;DTXSID9027360;Ammonium carbamate;0;[NH4+].NC([O-])=O;CH6N2O2;78.071;"azanium;carbamate";"azanium;carbamate";0;NO
Ammonium perfluoro-2-methyl-3-oxahexanoate;Approved Name;DTXSID40108559;Ammonium perfluoro-2-methyl-3-oxahexanoate;0;[NH4+].[O-]C(=O)C(F)(OC(F)(F)C(F)(F)C(F)(F)F)C(F)(F)F;C6H4F11NO3;347.084;"azanium;2,3,3,3-tetrafluoro-2-(1,1,2,2,3,3,3-heptafluoropropoxy)propanoate";"azanium;2,3,3,3-tetrafluoro-2-(1,1,2,2,3,3,3-heptafluoropropoxy)propanoate";0;NO
Ammonium perfluorooctanoate;Approved Name;DTXSID8037708;Ammonium perfluorooctanoate;0;[NH4+].[O-]C(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F;C8H4F15NO2;431.101;"azanium;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctanoate";"azanium;2,2,3,3,4,4,5,5,6,6,7,7,8,8,8-pentadecafluorooctanoate";0;NO
Androsterone;Approved Name;DTXSID3036525;Androsterone;0;[H][C@@]12CCC(=O)[C@@]1(C)CC[C@@]1([H])[C@@]2([H])CC[C@@]2([H])C[C@H](O)CC[C@]12C;C19H30O2;290.447;(3R,5S,8R,9S,10S,13S,14S)-3-hydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,14,15,16-tetradecahydrocyclopenta[a]phenanthren-17-one;(3R,5S,8R,9S,10S,13S,14S)-3-hydroxy-10,13-dimethyl-1,2,3,4,5,6,7,8,9,11,12,14,15,16-tetradecahydrocyclopenta[a]phenanthren-17-one;0;NO
Anilazine;Approved Name;DTXSID9020089;Anilazine;0;ClC1=CC=CC=C1NC1=NC(Cl)=NC(Cl)=N1;C9H5Cl3N4;275.52;4,6-dichloro-N-(2-chlorophenyl)-1,3,5-triazin-2-amine;4,6-dichloro-N-(2-chlorophenyl)-1,3,5-triazin-2-amine;0;NO
Anthralin;Approved Name - WARNING: Synonym mapped to two or more chemicals;DTXSID7024538;Anthralin;0;OC1=C2C(CC3=CC=CC(O)=C3C2=O)=CC=C1;C14H10O3;226.231;1,8-dihydroxy-10H-anthracen-9-one;1,8-dihydroxy-10H-anthracen-9-one;0;NO
Antioxidant 1098;Approved Name;DTXSID5044233;Antioxidant 1098;0;CC(C)(C)C1=CC(CCC(=O)NCCCCCCNC(=O)CCC2=CC(=C(O)C(=C2)C(C)(C)C)C(C)(C)C)=CC(=C1O)C(C)(C)C;C40H64N2O4;636.962;3-(3,5-ditert-butyl-4-hydroxyphenyl)-N-[6-[3-(3,5-ditert-butyl-4-hydroxyphenyl)propanoylamino]hexyl]propanamide;3-(3,5-ditert-butyl-4-hydroxyphenyl)-N-[6-[3-(3,5-ditert-butyl-4-hydroxyphenyl)propanoylamino]hexyl]propanamide;0;NO
Aplaviroc hydrochloride;Approved Name;DTXSID1047316;Aplaviroc hydrochloride;0;Cl.CCCCN1C(=O)[C@H](NC(=O)C11CCN(CC2=CC=C(OC3=CC=C(C=C3)C(O)=O)C=C2)CC1)[C@H](O)C1CCCCC1;C33H44ClN3O6;614.18;"4-[4-[[(3R)-1-butyl-3-[(R)-cyclohexyl(hydroxy)methyl]-2,5-dioxo-1,4,9-triazaspiro[5.5]undecan-9-yl]methyl]phenoxy]benzoic acid;hydrochloride";"4-[4-[[(3R)-1-butyl-3-[(R)-cyclohexyl(hydroxy)methyl]-2,5-dioxo-1,4,9-triazaspiro[5.5]undecan-9-yl]methyl]phenoxy]benzoic acid;hydrochloride";0;NO
Argatroban monohydrate;Approved Name;DTXSID5057888;Argatroban monohydrate;0;O.C[C@@H]1CCN([C@H](C1)C(O)=O)C(=O)[C@H](CCCNC(N)=N)NS(=O)(=O)C1=CC=CC2=C1NC[C@H](C)C2;C23H38N6O6S;526.65;"(2R,4R)-1-[(2S)-5-(diaminomethylideneamino)-2-[(3-methyl-1,2,3,4-tetrahydroquinolin-8-yl)sulfonylamino]pentanoyl]-4-methylpiperidine-2-carboxylic acid;hydrate";"(2R,4R)-1-[(2S)-5-(diaminomethylideneamino)-2-[[(3R)-3-methyl-1,2,3,4-tetrahydroquinolin-8-yl]sulfonylamino]pentanoyl]-4-methylpiperidine-2-carboxylic acid;hydrate";1;N/A
Aspirin;Approved Name;DTXSID5020108;Aspirin;0;CC(=O)OC1=C(C=CC=C1)C(O)=O;C9H8O4;180.159;2-acetyloxybenzoic acid;2-acetyloxybenzoic acid;0;NO
Astemizole;Approved Name;DTXSID9020110;Astemizole;0;COC1=CC=C(CCN2CCC(CC2)NC2=NC3=CC=CC=C3N2CC2=CC=C(F)C=C2)C=C1;C28H31FN4O;458.581;1-[(4-fluorophenyl)methyl]-N-[1-[2-(4-methoxyphenyl)ethyl]piperidin-4-yl]benzimidazol-2-amine;1-[(4-fluorophenyl)methyl]-N-[1-[2-(4-methoxyphenyl)ethyl]piperidin-4-yl]benzimidazol-2-amine;0;NO
Asulam;Approved Name;DTXSID8023890;Asulam;0;COC(=O)NS(=O)(=O)C1=CC=C(N)C=C1;C8H10N2O4S;230.24;methyl N-(4-aminophenyl)sulfonylcarbamate;methyl N-(4-aminophenyl)sulfonylcarbamate;0;NO
Atrazine;Approved Name;DTXSID9020112;Atrazine;0;CCNC1=NC(NC(C)C)=NC(Cl)=N1;C8H14ClN5;215.69;6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine;6-chloro-4-N-ethyl-2-N-propan-2-yl-1,3,5-triazine-2,4-diamine;0;NO
AVE2865;Approved Name;DTXSID5047376;AVE2865;0;OC(=O)C1CCN(CC1)C1=C(NC(=O)NC(=O)C2=CC(F)=C(F)C=C2Cl)C=C(F)C=C1;C20H17ClF3N3O4;455.82;1-[2-[(2-chloro-4,5-difluorobenzoyl)carbamoylamino]-4-fluorophenyl]piperidine-4-carboxylic acid;1-[2-[(2-chloro-4,5-difluorobenzoyl)carbamoylamino]-4-fluorophenyl]piperidine-4-carboxylic acid;0;NO
AVE3247;Approved Name;DTXSID4047383;AVE3247;0;[Na+].[O-]C(=O)C1=CC=C2N(CC3=NOC(=C3)C3=CC=C(Cl)S3)C(=NC2=C1)C(=O)NC1CCN(CC1)C1CC1;C25H23ClN5NaO4S;547.99;"sodium;1-[[5-(5-chlorothiophen-2-yl)-1,2-oxazol-3-yl]methyl]-2-[(1-cyclopropylpiperidin-4-yl)carbamoyl]benzimidazole-5-carboxylate";"sodium;1-[[5-(5-chlorothiophen-2-yl)-1,2-oxazol-3-yl]methyl]-2-[(1-cyclopropylpiperidin-4-yl)carbamoyl]benzimidazole-5-carboxylate";0;NO
AVE3295;Approved Name;DTXSID5047372;AVE3295;0;[Na+].CC[C@H](NC(=O)C1=C([N-]S(=O)(=O)C2=CC=CC3=CC=CN=C23)C=CC(F)=C1)C1=CC=CC=C1;C25H21FN3NaO3S;485.51;"sodium;[4-fluoro-2-[[(1S)-1-phenylpropyl]carbamoyl]phenyl]-quinolin-8-ylsulfonylazanide";"sodium;[4-fluoro-2-[[(1S)-1-phenylpropyl]carbamoyl]phenyl]-quinolin-8-ylsulfonylazanide";0;NO
AVE5638;Approved Name;DTXSID0047371;AVE5638;0;NCC1=CC=CC(=C1)C1CCN(CC1)C(=O)C1=CC=C(O1)C#CC1=CC=CC=C1F;C25H23FN2O2;402.469;[4-[3-(aminomethyl)phenyl]piperidin-1-yl]-[5-[2-(2-fluorophenyl)ethynyl]furan-2-yl]methanone;[4-[3-(aminomethyl)phenyl]piperidin-1-yl]-[5-[2-(2-fluorophenyl)ethynyl]furan-2-yl]methanone;0;NO
AVE6324;Approved Name;DTXSID0047377;AVE6324;0;Cl.CCOC(=O)O[C@H](C)OC(=O)C1=CC=C2N(CC3=NOC(=C3)C3=CC=C(Cl)S3)C(=CC2=C1)C(=O)NC1CCN(CC1)C(C)C;C31H36Cl2N4O7S;679.61;"[(1R)-1-ethoxycarbonyloxyethyl] 1-[[5-(5-chlorothiophen-2-yl)-1,2-oxazol-3-yl]methyl]-2-[(1-propan-2-ylpiperidin-4-yl)carbamoyl]indole-5-carboxylate;hydrochloride";"[(1R)-1-ethoxycarbonyloxyethyl] 1-[[5-(5-chlorothiophen-2-yl)-1,2-oxazol-3-yl]methyl]-2-[(1-propan-2-ylpiperidin-4-yl)carbamoyl]indole-5-carboxylate;hydrochloride";0;NO
AVE8488;Approved Name;DTXSID8047349;AVE8488;0;O.Cl.CN1CCN(CC2=CC(=CO2)C2=CC=C3N=C(O)OC3=C2)[C@H](C1)C1=CC=C(F)C=C1;C23H25ClFN3O4;461.92;"6-[5-[[(2S)-2-(4-fluorophenyl)-4-methylpiperazin-1-yl]methyl]furan-3-yl]-3H-1,3-benzoxazol-2-one;hydrate;hydrochloride";"6-[5-[[(2S)-2-(4-fluorophenyl)-4-methylpiperazin-1-yl]methyl]furan-3-yl]-3H-1,3-benzoxazol-2-one;hydrate;hydrochloride";0;NO
AVE8923;Approved Name;DTXSID4047381;AVE8923;0;Cl.CCCOC1=C(Br)C(C)=C(S1)C(=O)N1CCC(CC1)C1=CC(CN)=CC=C1F;C21H27BrClFN2O2S;505.87;"[4-[5-(aminomethyl)-2-fluorophenyl]piperidin-1-yl]-(4-bromo-3-methyl-5-propoxythiophen-2-yl)methanone;hydrochloride";"[4-[5-(aminomethyl)-2-fluorophenyl]piperidin-1-yl]-(4-bromo-3-methyl-5-propoxythiophen-2-yl)methanone;hydrochloride";0;NO
AVE9423;Approved Name;DTXSID0047375;AVE9423;0;OC(=O)C1=CC=CC=C1N1C=C(C(O)=O)C(=O)C2=C1C=C(Cl)C(NC1=C(F)C=C(F)C=C1Cl)=C2;C23H12Cl2F2N2O5;505.25;1-(2-carboxyphenyl)-7-chloro-6-(2-chloro-4,6-difluoroanilino)-4-oxoquinoline-3-carboxylic acid;1-(2-carboxyphenyl)-7-chloro-6-(2-chloro-4,6-difluoroanilino)-4-oxoquinoline-3-carboxylic acid;0;NO
Azacyclotridecan-2-one;Approved Name;DTXSID1027344;Azacyclotridecan-2-one;0;O=C1CCCCCCCCCCCN1;C12H23NO;197.322;azacyclotridecan-2-one;azacyclotridecan-2-one;0;NO
Azamethiphos;Approved Name;DTXSID9034818;Azamethiphos;0;COP(=O)(OC)SCN1C(=O)OC2=CC(Cl)=CN=C12;C9H10ClN2O5PS;324.67;6-chloro-3-(dimethoxyphosphorylsulfanylmethyl)-[1,3]oxazolo[4,5-b]pyridin-2-one;6-chloro-3-(dimethoxyphosphorylsulfanylmethyl)-[1,3]oxazolo[4,5-b]pyridin-2-one;0;NO
Azathioprine;Approved Name;DTXSID4020119;Azathioprine;0;CN1C=NC(=C1SC1=NC=NC2=C1NC=N2)[N+]([O-])=O;C9H7N7O2S;277.26;6-(3-methyl-5-nitroimidazol-4-yl)sulfanyl-7H-purine;6-(3-methyl-5-nitroimidazol-4-yl)sulfanyl-7H-purine;0;NO
Azinphos-ethyl;Approved Name;DTXSID5037498;Azinphos-ethyl;0;CCOP(=S)(OCC)SCN1N=NC2=CC=CC=C2C1=O;C12H16N3O3PS2;345.37;3-(diethoxyphosphinothioylsulfanylmethyl)-1,2,3-benzotriazin-4-one;3-(diethoxyphosphinothioylsulfanylmethyl)-1,2,3-benzotriazin-4-one;0;NO
Azinphos-methyl;Approved Name;DTXSID3020122;Azinphos-methyl;0;COP(=S)(OC)SCN1N=NC2=C(C=CC=C2)C1=O;C10H12N3O3PS2;317.32;3-(dimethoxyphosphinothioylsulfanylmethyl)-1,2,3-benzotriazin-4-one;3-(dimethoxyphosphinothioylsulfanylmethyl)-1,2,3-benzotriazin-4-one;0;NO
Azobenzene;Approved Name;DTXSID8020123;Azobenzene;0;C1=CC=C(C=C1)N=NC1=CC=CC=C1;C12H10N2;182.226;diphenyldiazene;diphenyldiazene;0;NO
Basic Blue 7;Approved Name;DTXSID5038888;Basic Blue 7;0;[Cl-].CCNC1=CC=C(C(C2=CC=C(C=C2)N(CC)CC)=C2C=CC(C=C2)=[N+](CC)CC)C2=C1C=CC=C2;C33H40ClN3;514.15;"[4-[bis[4-(diethylamino)phenyl]methylidene]naphthalen-1-ylidene]-ethylazanium;chloride";"[4-[bis[4-(diethylamino)phenyl]methylidene]naphthalen-1-ylidene]-ethylazanium;chloride";0;NO
Bendiocarb;Approved Name;DTXSID9032327;Bendiocarb;0;CNC(=O)OC1=CC=CC2=C1OC(C)(C)O2;C11H13NO4;223.228;(2,2-dimethyl-1,3-benzodioxol-4-yl) N-methylcarbamate;(2,2-dimethyl-1,3-benzodioxol-4-yl) N-methylcarbamate;0;NO
Benfluralin;Approved Name;DTXSID3023899;Benfluralin;0;CCCCN(CC)C1=C(C=C(C=C1[N+]([O-])=O)C(F)(F)F)[N+]([O-])=O;C13H16F3N3O4;335.283;N-butyl-N-ethyl-2,6-dinitro-4-(trifluoromethyl)aniline;N-butyl-N-ethyl-2,6-dinitro-4-(trifluoromethyl)aniline;0;NO
Benfuracarb;Approved Name;DTXSID2041622;Benfuracarb;0;CCOC(=O)CCN(SN(C)C(=O)OC1=CC=CC2=C1OC(C)(C)C2)C(C)C;C20H30N2O5S;410.53;ethyl 3-[[(2,2-dimethyl-3H-1-benzofuran-7-yl)oxycarbonyl-methylamino]sulfanyl-propan-2-ylamino]propanoate;ethyl 3-[[(2,2-dimethyl-3H-1-benzofuran-7-yl)oxycarbonyl-methylamino]sulfanyl-propan-2-ylamino]propanoate;0;NO
